#,pincode,state_original,major_city,latitude,longitude,region,coastal_city,distance_to_state_capital,city_tier,is_metro_city,is_smart_city,is_state_capital,is_union_territory_capital,literacy_rate,median_age_estimate,consumer_price_index,income_bucket,has_airport,has_international_airport,has_metro_rail,has_seaport,major_railway_station,internet_penetration_state,smartphone_penetration_state,digital_payment_index,is_it_hub,is_manufacturing_hub,is_financial_center,is_textile_hub,is_education_hub,is_tourist_city,is_coastal,district_population_numeric,district_population,sex_ratio,missing_columns
3466,62026,IL,Edwardsville,38.79062362047217,-90.00392377179358,MW,False,114.332201673426,T2,True,False,False,False,,19.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,264238.0,S,74.02862985685071,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state
3467,71079,,,32.94810519329906,-92.8194079302792,UNKNOWN,False,,T3,True,False,False,False,14.285714285714285,62.0,315.605,L,False,False,False,False,False,69.16666666666667,93.33333333333331,73.33333333333334,False,False,False,False,False,False,False,13833.0,VS,49.43181818181818,state_original;major_city;region;distance_to_state_capital
3468,70813,LA,Baton Rouge,30.52787934424276,-91.19756369619653,S,False,8.551971769975957,T2,True,False,True,False,43.13725490196079,19.1,315.605,,True,False,False,True,False,,,10.0,False,True,False,False,True,True,False,452938.0,S,58.1042654028436,income_bucket;internet_penetration_state;smartphone_penetration_state
3469,40104,,,38.09012489488389,-86.34053389254845,UNKNOWN,False,,T3,True,False,False,False,,38.3,315.605,M,False,False,False,False,False,96.93251533742333,94.1717791411043,89.23312883435582,False,False,False,False,False,False,False,30158.0,VS,119.38579654510558,state_original;major_city;region;distance_to_state_capital;literacy_rate
3470,82217,WY,Hawk Springs,41.76221732101236,-104.17506758759043,W,False,87.6225031519961,T3,True,False,False,False,,52.3,315.605,,False,False,False,False,False,90.56603773584906,83.01886792452831,75.28301886792454,False,False,False,False,False,False,False,35843.0,VS,154.83870967741936,literacy_rate;income_bucket
3471,10524,,,41.3707583546364,-73.92200673409147,UNKNOWN,True,,T2,True,False,False,False,27.299703264094955,49.8,315.605,H,False,False,False,False,False,93.38892197736747,95.29481834425252,92.70875521143536,False,False,False,False,False,False,True,999677.0,M,100.0,state_original;major_city;region;distance_to_state_capital
3472,29613,SC,Travelers Rest,34.92569522235195,-82.43840256042357,S,False,164.73242478224884,T2,True,False,False,False,34.090909090909086,19.9,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,548166.0,M,77.2351615326822,income_bucket;internet_penetration_state;smartphone_penetration_state
3473,84304,UT,Benson,41.827215279329465,-111.99866911790023,W,False,118.9206208492777,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,61246.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
3474,77875,,,30.581200285668636,-95.9467457849891,UNKNOWN,False,,T3,False,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,,False,False,False,False,False,False,False,31340.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;digital_payment_index;sex_ratio
3475,26162,WV,Reader,39.57230364982654,-80.76568923553168,S,False,155.2296247000012,T3,False,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,,False,False,False,False,False,False,False,14078.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;digital_payment_index;sex_ratio
3476,41762,,,37.20741648258157,-83.50077272725493,UNKNOWN,False,,T3,True,False,False,False,,62.6,315.605,,False,False,False,False,False,44.82758620689656,57.47126436781609,48.04597701149425,False,False,False,False,False,False,False,10079.0,VS,102.0,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket
3477,28665,,,36.2096916150847,-81.37391671625488,UNKNOWN,False,,T3,True,False,False,False,9.953584321815368,49.1,315.605,L,False,False,False,False,False,94.0881763527054,88.67735470941884,81.67234468937875,False,False,False,False,False,False,False,65935.0,VS,108.30536912751678,state_original;major_city;region;distance_to_state_capital
3478,12058,,,42.349812492512896,-73.92299533162834,UNKNOWN,False,,T3,False,False,False,False,10.083036773428232,52.2,315.605,M,False,False,False,False,False,94.28044280442803,93.3579335793358,77.88745387453875,False,False,False,False,False,False,False,47409.0,VS,129.32330827067668,state_original;major_city;region;distance_to_state_capital
3479,13740,,,42.27535556532199,-74.74498134348428,UNKNOWN,False,,T3,False,False,False,False,26.41509433962264,52.3,315.605,M,False,False,False,False,False,94.38596491228073,77.54385964912281,72.39473684210527,False,False,False,False,False,False,False,44487.0,VS,151.40562248995982,state_original;major_city;region;distance_to_state_capital
3480,85942,AZ,Woodruff,34.774423868237,-110.03549403072252,W,False,238.65597240592197,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,108415.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
3481,1330,,,42.51771683511051,-72.81555550603908,UNKNOWN,False,,T3,True,False,False,False,24.49528936742934,58.4,315.605,M,False,False,False,False,False,90.4093567251462,81.52046783625731,82.19590643274853,False,False,False,False,False,False,False,162028.0,VS,121.01167315175095,state_original;major_city;region;distance_to_state_capital
3482,30423,GA,Daisy,32.14600641086704,-81.8230082446365,S,False,298.40396710154016,T3,False,False,False,False,25.925925925925924,61.8,315.605,,False,False,False,False,False,86.11111111111111,100.0,69.44444444444446,False,False,False,False,False,False,False,10757.0,VS,154.54545454545453,income_bucket
3483,76862,,,31.41380488268896,-99.70943663486418,UNKNOWN,False,,T3,False,False,False,False,14.423076923076922,56.0,315.605,M,False,False,False,False,False,87.5,96.42857142857144,76.25,False,False,False,False,False,False,False,3328.0,VS,315.7894736842105,state_original;major_city;region;distance_to_state_capital
3484,13314,,,42.82475859121348,-75.3156807607113,UNKNOWN,False,,T3,True,False,False,False,14.285714285714285,39.7,315.605,L,False,False,False,False,False,88.46153846153845,100.0,83.38461538461539,False,False,False,False,False,False,False,67328.0,VS,73.52941176470588,state_original;major_city;region;distance_to_state_capital
3485,71434,,,31.44618955988227,-92.943999908087,UNKNOWN,False,,T3,True,False,False,False,20.37037037037037,51.8,315.605,M,False,False,False,False,False,92.0,100.0,89.30000000000001,False,False,False,False,False,False,False,36693.0,VS,60.86956521739131,state_original;major_city;region;distance_to_state_capital
3486,50117,,,41.66902041695759,-94.85419844906244,UNKNOWN,False,,T3,True,False,False,False,9.523809523809524,50.0,315.605,H,False,False,False,False,False,100.0,95.83333333333334,95.54166666666669,False,False,False,False,False,False,False,10688.0,VS,91.04477611940298,state_original;major_city;region;distance_to_state_capital
3487,24022,VA,Roanoke,37.27690573014156,-79.93427701147327,S,False,293.5997140881927,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,98355.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
3488,62879,IL,Sailor Springs,38.76509839555612,-88.35907217038863,MW,False,158.5158073827363,T3,False,False,False,False,,47.5,315.605,L,False,False,False,False,False,86.66666666666667,100.0,72.66666666666667,False,False,False,False,False,False,False,13052.0,VS,366.6666666666666,literacy_rate
3489,4774,,,47.10286978945559,-69.05048614945099,UNKNOWN,False,,T3,False,False,False,False,12.318840579710146,60.7,315.605,L,False,False,False,False,False,81.89189189189189,52.43243243243243,54.108108108108105,False,False,False,False,False,False,False,67058.0,VS,100.0,state_original;major_city;region;distance_to_state_capital
3490,41271,,,37.82775192797212,-82.72453880747827,UNKNOWN,False,,T3,False,False,False,False,7.727272727272727,29.0,315.605,L,False,False,False,False,False,100.0,100.0,78.0,False,False,False,False,False,False,False,22334.0,VS,108.90052356020942,state_original;major_city;region;distance_to_state_capital
3491,41181,,,38.20758355425507,-82.87424773111452,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,26341.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
3492,57759,,,44.22020132834568,-103.55373132428969,UNKNOWN,False,,T3,True,False,False,False,25.214899713467048,63.8,315.605,M,False,False,False,False,False,95.625,90.625,87.46875,False,False,False,False,False,False,False,27233.0,VS,80.9090909090909,state_original;major_city;region;distance_to_state_capital
3493,923,,San Juan,18.41146177700992,-66.03714986078818,UNKNOWN,True,,T3,True,False,False,False,18.56239676482315,43.5,315.605,L,False,False,False,False,False,66.91456557228369,60.52965717395248,60.951206239796846,False,False,False,False,False,False,True,152204.0,VS,82.86161179800388,state_original;region;distance_to_state_capital
3494,717,,Ponce,18.002718031941292,-66.611467458145,UNKNOWN,True,,T3,True,False,False,False,20.721912501181137,44.8,315.605,L,False,False,False,False,False,81.82622805723558,80.6903673108128,73.97211978167871,False,False,False,False,False,False,True,132760.0,VS,83.54318811382522,state_original;region;distance_to_state_capital
3495,56756,,,48.90301983123496,-95.56388096478028,UNKNOWN,False,,T3,False,False,False,False,13.861386138613865,46.0,315.605,M,False,False,False,False,False,90.67164179104478,91.4179104477612,75.76492537313433,False,False,False,False,False,False,False,15302.0,VS,106.02836879432624,state_original;major_city;region;distance_to_state_capital
3496,46570,,,41.20766316116252,-86.12069916422809,UNKNOWN,False,,T3,True,False,False,False,8.99854862119013,30.6,315.605,M,False,False,False,False,False,82.93963254593176,85.30183727034121,80.53149606299212,False,False,False,False,False,False,False,20312.0,VS,80.14084507042254,state_original;major_city;region;distance_to_state_capital
3497,80515,,,40.456589699863855,-105.37726213476658,UNKNOWN,False,,T2,True,False,False,False,32.4905183312263,53.9,315.605,M,False,False,False,False,False,90.83769633507852,96.07329842931938,87.4607329842932,False,False,False,False,False,False,False,367368.0,S,164.58923512747876,state_original;major_city;region;distance_to_state_capital
3498,72729,AR,Evansville,35.78992313976304,-94.46337823033782,S,False,228.9184317082205,T3,True,False,False,False,31.62393162393162,41.2,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,61139.0,VS,175.0,income_bucket
3499,75779,TX,Neches,31.86431297425084,-95.4849554021704,S,False,278.90963182126126,T3,True,False,False,False,,52.2,315.605,,False,False,False,False,False,89.28571428571429,100.0,80.71428571428572,False,False,False,False,False,False,False,58439.0,VS,67.56756756756756,literacy_rate;income_bucket
3500,95679,CA,Rumsey,38.90523879180856,-122.2672695014988,W,False,76.07799958966693,T3,True,False,False,False,,40.2,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,220564.0,VS,,literacy_rate;income_bucket;sex_ratio
3501,84732,,,38.44529722503784,-111.90407597267254,UNKNOWN,False,,T3,False,False,False,False,,80.6,315.605,,False,False,False,False,False,38.46153846153847,38.46153846153847,28.84615384615385,False,False,False,False,False,False,False,1694.0,VS,75.0,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket
3502,57792,,,44.59558999711412,-102.36375621462012,UNKNOWN,False,,T3,True,False,False,False,,73.8,315.605,H,False,False,False,False,False,100.0,100.0,97.0,False,False,False,False,False,False,False,30546.0,VS,142.5531914893617,state_original;major_city;region;distance_to_state_capital;literacy_rate
3503,15282,PA,Pittsburgh,40.43601984748804,-79.99042459331345,NE,False,263.6067157520531,T1,True,False,False,False,2.24019912881145,20.7,315.605,,True,True,True,False,True,,,10.0,True,True,True,False,True,True,False,1238177.0,L,102.9535864978903,income_bucket;internet_penetration_state;smartphone_penetration_state
3504,29207,SC,Columbia,34.04306524806217,-80.84208370099793,S,False,18.375041705559457,T2,True,False,True,False,34.68531468531468,21.2,315.605,,True,False,False,False,False,,,10.0,False,False,False,True,True,False,False,422117.0,S,212.23694466095088,income_bucket;internet_penetration_state;smartphone_penetration_state
3505,76888,,,31.60919291159001,-99.63742501290578,UNKNOWN,False,,T3,False,False,False,False,18.69158878504673,54.3,315.605,M,False,False,False,False,False,95.77464788732394,94.3661971830986,78.83802816901408,False,False,False,False,False,False,False,7514.0,VS,158.6206896551724,state_original;major_city;region;distance_to_state_capital
3506,39324,MS,Clara,31.580318474931108,-88.69754669224936,S,False,161.48260962210384,T3,False,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,,False,False,False,False,False,False,False,19718.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;digital_payment_index;sex_ratio
3507,20621,,,38.33061626784073,-76.794380178155,UNKNOWN,True,,T3,True,False,False,False,10.683229813664596,63.0,315.605,,False,False,False,False,False,65.91760299625467,52.80898876404494,54.8501872659176,False,False,False,False,False,False,True,115126.0,VS,125.9433962264151,state_original;major_city;region;distance_to_state_capital;income_bucket
3508,14754,,,42.02385472855038,-78.1979913995244,UNKNOWN,False,,T3,True,False,False,False,6.081081081081082,52.6,315.605,M,False,False,False,False,False,84.3205574912892,70.03484320557492,75.74041811846689,False,False,False,False,False,False,False,16188.0,VS,95.33333333333334,state_original;major_city;region;distance_to_state_capital
3509,85347,AZ,Tacna,32.78610773440342,-113.80636112874669,W,False,177.34720107284994,T3,True,False,False,False,18.313953488372093,30.6,315.605,,False,False,False,False,False,77.71084337349397,94.57831325301204,74.1867469879518,False,False,False,False,False,False,False,211741.0,VS,135.65573770491804,income_bucket
3510,56680,,,47.645599512947776,-93.96119871681944,UNKNOWN,False,,T3,True,False,False,False,15.53398058252427,55.6,315.605,M,False,False,False,False,False,83.92857142857143,76.78571428571429,77.94642857142858,False,False,False,False,False,False,False,45275.0,VS,153.7037037037037,state_original;major_city;region;distance_to_state_capital
3511,15828,,,41.35104066652022,-79.13905158885831,UNKNOWN,False,,T3,True,False,False,False,10.212765957446807,62.2,315.605,L,False,False,False,False,False,78.87323943661971,66.19718309859155,67.71830985915493,False,False,False,False,False,False,False,43864.0,VS,182.1782178217822,state_original;major_city;region;distance_to_state_capital
3512,23103,,,37.650595023137264,-77.72753168465908,UNKNOWN,False,,T3,True,False,False,False,27.60603882099209,56.5,315.605,H,False,False,False,False,False,97.60520013684572,97.3315087239138,95.1081081081081,False,False,False,False,False,False,False,31555.0,VS,98.39495557466324,state_original;major_city;region;distance_to_state_capital
3513,47234,,,39.37611367524416,-85.76836985364184,UNKNOWN,False,,T3,True,False,False,False,12.32876712328767,42.0,315.605,H,False,False,False,False,False,94.41707717569786,92.9392446633826,92.29556650246306,False,False,False,False,False,False,False,83536.0,VS,95.52599758162032,state_original;major_city;region;distance_to_state_capital
3514,78563,TX,Linn,26.6655659203668,-98.2517086686094,S,False,403.5557389755033,T2,True,False,False,False,55.434782608695656,60.5,315.605,,False,False,False,False,False,90.0,100.0,81.0,False,False,False,False,False,False,False,891977.0,M,91.66666666666666,income_bucket
3515,22488,,,38.04985693447995,-76.58795510835999,UNKNOWN,False,,T3,False,False,False,False,23.158756137479543,59.5,315.605,L,False,False,False,False,False,71.07309486780716,87.71384136858475,62.129082426127525,False,False,False,False,False,False,False,12188.0,VS,76.61498708010336,state_original;major_city;region;distance_to_state_capital
3516,72581,AR,Tumbling Shoals,35.54722438934872,-91.97034794380058,S,False,93.6484183159489,T3,False,False,False,False,17.85216178521618,66.2,315.605,,False,False,False,False,False,75.62642369020502,64.69248291571755,52.89293849658314,False,False,False,False,False,False,False,25226.0,VS,116.8141592920354,income_bucket
3517,58310,,,48.57485087404648,-99.53069578254456,UNKNOWN,False,,T3,False,False,False,False,82.35294117647058,65.6,315.605,,False,False,False,False,False,100.0,100.0,75.0,False,False,False,False,False,False,False,3928.0,VS,112.5,state_original;major_city;region;distance_to_state_capital;income_bucket
3518,26804,,,38.63305383398626,-79.54526387575895,UNKNOWN,False,,T3,True,False,False,False,10.655737704918032,46.6,315.605,L,False,False,False,False,False,79.76190476190477,55.35714285714286,64.27976190476191,False,False,False,False,False,False,False,2296.0,VS,100.75757575757576,state_original;major_city;region;distance_to_state_capital
3519,25564,WV,Alum Creek,38.263029263806985,-81.88835331185972,S,False,24.312346503291035,T3,True,False,False,False,1.6096579476861168,36.9,315.605,,False,False,False,False,False,95.46485260770974,93.87755102040816,81.04308390022675,False,False,False,False,False,False,False,19902.0,VS,112.91866028708132,income_bucket
3520,76836,,,31.42409102072701,-99.59196706184854,UNKNOWN,False,,T3,False,False,False,False,60.0,40.8,315.605,,False,False,False,False,False,100.0,100.0,75.0,False,False,False,False,False,False,False,7514.0,VS,400.0,state_original;major_city;region;distance_to_state_capital;income_bucket
3521,72905,AR,Greenwood,35.26004116028732,-94.24265051454844,S,False,186.82405863618408,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,128900.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
3522,26282,,,38.52022148385761,-80.14618731228451,UNKNOWN,False,,T3,True,False,False,False,8.0,75.2,315.605,,False,False,False,False,False,24.210526315789476,12.63157894736842,24.105263157894736,False,False,False,False,False,False,False,8144.0,VS,33.98692810457516,state_original;major_city;region;distance_to_state_capital;income_bucket
3523,705,,Vázquez,18.129403027566468,-66.26653236745848,UNKNOWN,False,,T3,True,False,False,False,17.41224315068493,47.6,315.605,L,False,False,False,False,False,73.38626520932151,43.58630645493916,57.60971334295731,False,False,False,False,False,False,False,25079.0,VS,90.91121859884538,state_original;region;distance_to_state_capital
3524,24053,,,36.60999096826083,-80.53282421554239,UNKNOWN,False,,T3,True,False,False,False,7.425742574257425,52.2,315.605,M,False,False,False,False,False,86.23265741728922,73.10565635005337,77.58004268943436,False,False,False,False,False,False,False,71425.0,VS,90.22852639873916,state_original;major_city;region;distance_to_state_capital
3525,23389,VA,Pungoteague,37.65730965625759,-75.83225562670583,S,True,276.43964980641874,T3,False,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,100.0,100.0,75.0,False,False,False,False,False,False,True,33335.0,VS,104.44444444444446,literacy_rate;income_bucket
3526,24265,VA,Keokee,36.83810505333496,-82.93903899316327,S,False,512.253877285445,T3,True,False,False,False,,61.2,315.605,L,False,False,False,False,False,92.35668789808918,45.54140127388535,65.88216560509554,False,False,False,False,False,False,False,21900.0,VS,91.5966386554622,literacy_rate
3527,22610,,,38.81802641473883,-78.28102113704593,UNKNOWN,False,,T3,True,False,False,False,13.61842105263158,50.1,315.605,M,False,False,False,False,False,89.26701570680629,91.2303664921466,85.13743455497382,False,False,False,False,False,False,False,23727.0,VS,82.94372294372295,state_original;major_city;region;distance_to_state_capital
3528,52727,,,41.95833580731449,-90.33341061453952,UNKNOWN,False,,T3,True,False,False,False,13.178294573643411,37.5,315.605,H,False,False,False,False,False,100.0,86.39455782312925,92.23809523809524,False,False,False,False,False,False,False,46268.0,VS,87.73584905660378,state_original;major_city;region;distance_to_state_capital
3529,17532,,,39.857303550069645,-76.29230876115697,UNKNOWN,False,,T2,True,False,False,False,10.27190332326284,40.4,315.605,M,False,False,False,False,False,82.42280285035629,80.60174188440222,78.67973079968328,False,False,False,False,False,False,False,462924.0,S,117.37426518615284,state_original;major_city;region;distance_to_state_capital
3530,16674,,,40.186502392277454,-78.07926382174533,UNKNOWN,False,,T3,True,False,False,False,10.287081339712918,47.5,315.605,M,False,False,False,False,False,84.25531914893617,63.40425531914894,73.3936170212766,False,False,False,False,False,False,False,14531.0,VS,113.2295719844358,state_original;major_city;region;distance_to_state_capital
3531,63662,,,37.53782280807551,-90.05321401509444,UNKNOWN,False,,T3,True,False,False,False,0.2202643171806167,59.1,315.605,M,False,False,False,False,False,67.6923076923077,83.07692307692308,73.65384615384616,False,False,False,False,False,False,False,10559.0,VS,162.7450980392157,state_original;major_city;region;distance_to_state_capital
3532,59647,MT,The Silos,46.46726031898415,-111.65137927421934,W,False,32.608892463827864,T3,True,False,False,False,46.03960396039604,41.4,315.605,,False,False,False,False,False,100.0,98.6013986013986,84.5104895104895,False,False,False,False,False,False,False,7668.0,VS,94.56521739130434,income_bucket
3533,41317,,,37.46029402262628,-83.19850251325202,UNKNOWN,False,,T3,False,False,False,False,,55.9,315.605,L,False,False,False,False,False,52.66272189349112,39.05325443786983,37.73372781065089,False,False,False,False,False,False,False,27499.0,VS,94.24083769633508,state_original;major_city;region;distance_to_state_capital;literacy_rate
3534,40209,KY,Louisville/Jefferson County metro government (balance),38.1849204861724,-85.74373104093047,S,False,76.08901115034647,T2,True,False,False,False,14.705882352941178,45.8,315.605,,False,False,False,False,False,98.8095238095238,96.13095238095238,83.16964285714286,False,False,False,False,False,False,False,783022.0,M,86.8421052631579,income_bucket
3535,56578,,,46.92637798191746,-95.65571393414902,UNKNOWN,False,,T3,False,False,False,False,16.037735849056602,52.3,315.605,M,False,False,False,False,False,91.95804195804196,90.55944055944056,75.97902097902099,False,False,False,False,False,False,False,35343.0,VS,117.27574750830566,state_original;major_city;region;distance_to_state_capital
3536,58641,,,46.66732862199092,-102.48551408710432,UNKNOWN,False,,T3,True,False,False,False,10.0,56.5,315.605,M,False,False,False,False,False,70.0,70.0,70.0,False,False,False,False,False,False,False,2432.0,VS,42.30769230769231,state_original;major_city;region;distance_to_state_capital
3537,50214,,,41.46246396221394,-93.05526385278428,UNKNOWN,False,,T3,True,False,False,False,21.908127208480565,51.0,315.605,,False,False,False,False,False,95.15669515669516,100.0,83.06267806267806,False,False,False,False,False,False,False,33642.0,VS,98.61878453038672,state_original;major_city;region;distance_to_state_capital;income_bucket
3538,53792,WI,Shorewood Hills,43.077143510468346,-89.43042829194985,MW,False,2.41622066622356,T2,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,572674.0,M,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
3539,13645,NY,Hailesboro,44.30878496980777,-75.44655016604425,NE,False,229.15011802108432,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,10.0,False,False,False,False,False,False,False,107226.0,VS,,literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;sex_ratio
3540,12863,,,43.06029507258116,-73.93162222458062,UNKNOWN,False,,T3,True,False,False,False,11.003236245954692,34.8,315.605,M,False,False,False,False,False,82.40469208211144,96.18768328445748,84.12756598240469,False,False,False,False,False,False,False,238284.0,VS,105.41760722347632,state_original;major_city;region;distance_to_state_capital
3541,51460,IA,Ricketts,42.13240286830754,-95.5710007008306,MW,False,172.1958368409123,T3,False,False,False,False,3.0303030303030303,29.6,315.605,,False,False,False,False,False,63.04347826086957,58.69565217391305,45.76086956521739,False,False,False,False,False,False,False,16277.0,VS,238.88888888888889,income_bucket
3542,46937,,,40.41521616202794,-86.03689654745,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,83752.0,VS,112.5,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket
3543,65741,,,36.79547017601399,-92.40130292750268,UNKNOWN,False,,T3,False,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,,,False,False,False,False,False,False,False,8873.0,VS,,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state;smartphone_penetration_state;digital_payment_index;sex_ratio
3544,4057,ME,Bridgton,44.09563166025906,-70.70176669892878,NE,False,77.30417024710029,T2,True,False,False,False,9.433962264150944,20.3,315.605,,False,False,False,False,False,100.0,100.0,85.0,False,False,False,False,False,False,False,308827.0,S,864.7058823529411,income_bucket
3545,24714,,,37.47627519811711,-81.18352346952068,UNKNOWN,False,,T3,True,False,False,False,63.54679802955665,58.6,315.605,,False,False,False,False,False,63.63636363636363,63.63636363636363,57.72727272727272,False,False,False,False,False,False,False,58563.0,VS,73.50427350427351,state_original;major_city;region;distance_to_state_capital;income_bucket
3546,13795,,,42.05842590711069,-75.77418881723159,UNKNOWN,False,,T3,True,False,False,False,9.197577592732776,41.6,315.605,M,False,False,False,False,False,92.1179302045728,94.1034897713598,87.28339350180505,False,False,False,False,False,False,False,38219.0,VS,78.60262008733623,state_original;major_city;region;distance_to_state_capital
3547,27042,,,36.34177849051605,-80.05433939556141,UNKNOWN,False,,T3,True,False,False,False,16.546762589928058,59.7,315.605,L,False,False,False,False,False,91.78082191780824,100.0,84.7123287671233,False,False,False,False,False,False,False,92131.0,VS,157.40740740740742,state_original;major_city;region;distance_to_state_capital
3548,47427,,,39.2391380264728,-87.01267148221521,UNKNOWN,False,,T3,True,False,False,False,20.109439124487004,46.5,315.605,M,False,False,False,False,False,98.70801033591732,88.88888888888889,88.09431524547804,False,False,False,False,False,False,False,31021.0,VS,94.2528735632184,state_original;major_city;region;distance_to_state_capital
3549,96710,,,19.855125689064867,-155.2179492149089,UNKNOWN,True,,T3,True,False,False,False,78.1456953642384,54.3,315.605,,False,False,False,False,False,100.0,68.75,74.0625,False,False,False,False,False,False,True,205769.0,VS,350.0,state_original;major_city;region;distance_to_state_capital;income_bucket
3550,83446,ID,Spencer,44.3784036988516,-112.2188676489177,W,False,329.71489944824395,T3,False,False,False,False,,62.6,315.605,M,False,False,False,False,False,50.0,100.0,62.5,False,False,False,False,False,False,False,849.0,VS,118.1818181818182,literacy_rate
3551,6231,,,41.62511835070368,-72.37054959279358,UNKNOWN,True,,T3,True,False,False,False,33.55654761904761,44.5,315.605,H,False,False,False,False,False,98.6100386100386,94.44015444015444,94.4980694980695,False,False,False,False,False,False,True,3648.0,VS,100.21953896816684,state_original;major_city;region;distance_to_state_capital
3552,6377,,,41.727078945703255,-71.81679000715484,UNKNOWN,True,,T3,True,False,False,False,10.973084886128364,39.9,315.605,M,False,False,False,False,False,92.11618257261412,89.62655601659752,85.71576763485479,False,False,False,False,False,False,True,171456.0,VS,129.38871473354232,state_original;major_city;region;distance_to_state_capital
3553,13846,,,42.36043177490765,-75.05460402427022,UNKNOWN,False,,T3,False,False,False,False,20.161290322580644,64.9,315.605,L,False,False,False,False,False,56.84931506849316,50.68493150684932,43.47945205479452,False,False,False,False,False,False,False,44487.0,VS,80.11695906432749,state_original;major_city;region;distance_to_state_capital
3554,20012,DC,Washington,38.97863685170584,-77.03076592517745,S,True,,T2,True,True,False,False,23.496318358567056,40.2,315.605,H,True,True,True,False,True,86.51292802236199,87.61705101327742,87.27113906359189,True,False,True,False,True,True,True,681294.0,M,81.16856256463288,distance_to_state_capital
3555,36913,,,31.9606851427331,-88.44666624952893,UNKNOWN,False,,T3,True,False,False,False,,-666666666.0,315.605,,False,False,False,False,False,,100.0,45.0,False,False,False,False,False,False,False,12380.0,VS,50.0,state_original;major_city;region;distance_to_state_capital;literacy_rate;income_bucket;internet_penetration_state
3556,43779,OH,Sarahsville,39.81718396280222,-81.42528029802148,MW,False,135.36091655234378,T3,False,False,False,False,15.930902111324375,58.2,315.605,,False,False,False,False,False,87.37864077669903,68.93203883495146,59.07766990291262,False,False,False,False,False,False,False,14282.0,VS,113.72549019607844,income_bucket
3557,4642,,,44.33906179259529,-68.79590867993238,UNKNOWN,True,,T3,False,False,False,False,17.83783783783784,62.5,315.605,M,False,False,False,False,False,86.99186991869918,82.11382113821138,71.03658536585365,False,False,False,False,False,False,True,56460.0,VS,71.1864406779661,state_original;major_city;region;distance_to_state_capital
3558,4617,,,44.369289897740245,-68.73080897617926,UNKNOWN,True,,T3,False,False,False,False,37.59398496240601,57.0,315.605,M,False,False,False,False,False,91.3312693498452,85.13931888544892,73.8312693498452,False,False,False,False,False,False,True,56460.0,VS,105.3627760252366,state_original;major_city;region;distance_to_state_capital
3559,37078,,,35.92366042912761,-87.77138449512593,UNKNOWN,False,,T3,False,False,False,False,7.784431137724551,38.5,315.605,M,False,False,False,False,False,78.06451612903226,76.12903225806451,65.37096774193549,False,False,False,False,False,False,False,8697.0,VS,122.37442922374429,state_original;major_city;region;distance_to_state_capital
