"pincode","state_original","major_city","latitude","longitude","region","coastal_city","distance_to_state_capital","city_tier","is_metro_city","is_smart_city","is_state_capital","is_union_territory_capital","literacy_rate","median_age_estimate","consumer_price_index","income_bucket","has_airport","has_international_airport","has_metro_rail","has_seaport","major_railway_station","internet_penetration_state","smartphone_penetration_state","digital_payment_index","is_it_hub","is_manufacturing_hub","is_financial_center","is_textile_hub","is_education_hub","is_tourist_city","is_coastal","district_population_numeric","district_population","sex_ratio"
"243630","UP","BUDAUN","28.0960059","79.4223654","N","f","204.71","T3","f","f","f","f","51.29","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3681896","VL","871.11"
"243639","UP","BUDAUN","27.9873886","79.0506836","N","f","226.14","T3","f","f","f","f","51.29","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3681896","VL","871.11"
"243726","UP","BUDAUN","28.2124","79.056","N","f","240.46","T3","f","f","f","f","51.29","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3681896","VL","871.11"
"241001","UP","MATHURA","27.47","77.69","N","f","329.8","T3","f","f","f","f","70.36","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","t","f","4092845","VL","867.65"
"241121","UP","HARDOI","27.337","80.228","N","f","89.67","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241122","UP","HARDOI","27.3952361","80.1347065","N","f","100.93","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241401","UP","HARDOI","27.3959697","79.8856781","N","f","121.57","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241201","UP","HARDOI","26.974","80.404","N","f","55.87","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241125","UP","HARDOI","27.545","80.054","N","f","117.58","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241304","UP","HARDOI","27.2927778","80.4435","N","f","70.28","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241202","UP","HARDOI","27.19914","80.719979","N","f","45.01","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241301","UP","HARDOI","27.178","80.041","N","f","97.15","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241404","UP","HARDOI","27.5317354","80.2855456","N","f","100.33","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241405","UP","HARDOI","27.5051616","80.2019755","N","f","103.84","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241402","UP","HARDOI","27.269","79.839","N","f","119.47","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241126","UP","HARDOI","15.5934","80.2879","N","f","1253.55","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241302","UP","HARDOI","27.098","80.05","N","f","93.35","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241303","UP","HARDOI","27.013","80.238","N","f","72.87","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241123","UP","HARDOI","27.5311486","79.8448038","N","f","132.99","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241406","UP","HARDOI","27.6001304","80.2331564","N","f","109.46","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241407","UP","HARDOI","27.6868333","80.2616111","N","f","115.27","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241403","UP","HARDOI","27.349","79.947","N","f","113.74","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"241124","UP","HARDOI","27.4036182","80.126796","N","f","102.11","T3","f","f","f","f","64.57","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4092845","VL","867.65"
"262701","UP","KHERI","27.909842","80.784535","N","f","118.98","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262722","UP","KHERI","27.82","81.11","N","f","109.01","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262801","UP","KHERI","28.22","80.44","N","f","160.42","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"261501","UP","KHERI","27.96","80.6","N","f","128.17","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262901","UP","KHERI","27.909842","80.784535","N","f","118.98","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262908","UP","KHERI","28.63","80.65","N","f","200.12","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262723","UP","KHERI","27.95","81.0","N","f","122.41","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262802","UP","KHERI","27.909842","80.784535","N","f","118.98","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"261502","UP","KHERI","27.9","81.17","N","f","118.76","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262724","UP","KHERI","28.15","80.97","N","f","144.57","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262721","UP","KHERI","27.86","80.91","N","f","112.38","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"261506","UP","KHERI","28.0","80.84","N","f","128.33","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"261505","UP","KHERI","27.75","80.32","N","f","117.86","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262727","UP","KHERI","27.7633","80.5836","N","f","107.81","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262804","UP","KHERI","27.96","80.09","N","f","149.8","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262728","UP","KHERI","27.95","80.96","N","f","122.32","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262903","UP","KHERI","28.16","80.92","N","f","145.7","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262725","UP","KHERI","27.89","80.74","N","f","117.49","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262902","UP","KHERI","28.54","80.49","N","f","193.3","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262904","UP","PILIBHIT","28.53","80.39","N","f","194.77","T3","f","f","f","f","61.47","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262907","UP","KHERI","28.27","81.08","N","f","158.42","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262805","UP","KHERI","27.909842","80.784535","N","f","118.98","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262905","UP","KHERI","28.35","80.84","N","f","167.14","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"262906","UP","KHERI","28.46","81.14","N","f","180.0","T3","f","f","f","f","60.56","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","4021243","VL","893.97"
"250611","UP","BAGHPAT","29.037","77.33405","N","f","430.43","T3","f","f","f","f","72.01","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","1303048","M","861.31"
"250601","UP","BAGHPAT","28.98","77.29","N","f","430.56","T3","f","f","f","f","72.01","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","1303048","M","861.31"
"250606","UP","BAGHPAT","29.2308","77.4613","N","f","432.75","T3","f","f","f","f","72.01","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","1303048","M","861.31"
"250609","UP","BAGHPAT","28.96","77.23","N","f","434.32","T3","f","f","f","f","72.01","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","1303048","M","861.31"
"250620","UP","BAGHPAT","29.15965","77.3231","N","f","438.98","T3","f","f","f","f","72.01","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","1303048","M","861.31"
"250345","UP","BAGHPAT","29.11","77.43","N","f","427.31","T3","f","f","f","f","72.01","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","1303048","M","861.31"
"250617","UP","MEERUT","29.28","77.16","N","f","459.62","T2","f","f","f","f","72.84","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3443689","VL","886.18"
"247001","UP","SAHARANPUR","29.9773288","77.5431109","N","f","481.54","T2","f","f","f","f","70.49","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3466382","VL","889.96"
"250615","UP","BAGHPAT","28.9075278","77.3673889","N","f","419.89","T3","f","f","f","f","72.01","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","1303048","M","861.31"
"250622","UP","BAGHPAT","29.17419","77.3555","N","f","437.34","T3","f","f","f","f","72.01","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","1303048","M","861.31"
"250101","UP","BAGHPAT","28.8167","77.2974","N","f","420.46","T3","f","f","f","f","72.01","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","1303048","M","861.31"
"250001","UP","MEERUT","28.9829","77.70769","N","f","397.13","T2","f","f","f","f","72.84","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3443689","VL","886.18"
"250341","UP","MEERUT","29.1","77.58","N","f","414.83","T2","f","f","f","f","72.84","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3443689","VL","886.18"
"250221","UP","MEERUT","29.14895","77.6977","N","f","408.99","T2","f","f","f","f","72.84","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3443689","VL","886.18"
"250404","UP","MEERUT","29.08","78.03","N","f","379.08","T2","f","f","f","f","72.84","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3443689","VL","886.18"
"250104","UP","MEERUT","28.9618237","77.7552148","N","f","392.01","T2","f","f","f","f","72.84","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3443689","VL","886.18"
"250004","UP","MEERUT","28.9690278","77.7400556","N","f","393.67","T2","f","f","f","f","72.84","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3443689","VL","886.18"
"250222","UP","MEERUT","29.11","77.77","N","f","400.79","T2","f","f","f","f","72.84","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3443689","VL","886.18"
"250106","UP","MEERUT","28.87906","77.8958","N","f","375.53","T2","f","f","f","f","72.84","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3443689","VL","886.18"
"250402","UP","MEERUT","29.052843","77.947455","N","f","383.34","T2","f","f","f","f","72.84","24.7","197.5","Lo","f","f","f","f","f","46.0","53.0","18.0","f","f","f","f","f","f","f","3443689","VL","886.18"
